id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,M_score,distance_center_km,R_value,R_score,F_score,Segment
41121843,bts onnut 素坤逸50 酒店式公寓【开间】双床房,207453281,Hua,Khlong Toei,13.7059,100.59991,Entire home/apt,743,2,19,2022-12-10,0.55,20,109,16,1,6.172939634690347,18,1,4,At Risk
41127218,"In the Heart of Bangkok, 1 Bedroom apartement",14409559,Arnaud,Vadhana,13.7411,100.56692,Entire home/apt,1529,9,5,2022-12-15,0.48,1,314,5,3,0.9193880148522656,13,1,2,At Risk
41139452,"1 minute BTS station.Siam,MBK,Central World near.ค",170532676,Sony,Ratchathewi,13.7506,100.53142,Private room,1177,1,3,2022-09-04,0.08,31,179,2,2,3.1114292176099023,115,1,2,At Risk
41140017,3 BED Room/Full kitchen/near BTS Thonglor/Emporium,219983414,Matta,Khlong Toei,13.72463,100.57563,Private room,8571,2,1,2020-01-25,0.03,7,327,0,5,2.880805397158617,1068,5,1,Recent Visitors
41462358,Deluxe Suite in Grand Mercure with rooftop pool,45414241,Banthueng,Vadhana,13.73922,100.55956,Entire home/apt,7933,1,1,2022-12-05,1.0,7,360,1,5,0.6959285933443763,23,1,1,Inactive
41142364,Real Bangkok Guesthouse. Live like a real local.,311913738,Sopida,Ratchathewi,13.75228,100.52931,Entire home/apt,3257,1,20,2022-12-23,0.56,1,286,17,5,3.3724651298924218,5,1,4,At Risk
41142500,6pax ICON SIAM ★Shopping/Food/Culture★,268971546,Anon,Khlong San,13.7247,100.50897,Entire home/apt,1447,3,20,2022-12-20,0.55,2,155,10,3,5.951586849797067,8,1,4,At Risk
41143217,Private Cozy 1BR 5Min to BTS Bangna Wifi Parking,67901237,Patsina,Bang Na,13.664483,100.604088,Entire home/apt,979,12,4,2022-11-25,1.26,6,318,4,2,10.16856123092512,33,1,2,At Risk
41143865,Studio105/Great Area/10mins to Rama9Train Market,179295136,Chieanchai,Din Daeng,13.77346,100.5726,Entire home/apt,650,2,16,2022-12-12,0.44,22,318,10,1,3.3919739071661383,16,1,4,At Risk
41222692,A feel like home cozy & relax place room #2,44088930,Apiradee,Phra Nakhon,13.75488,100.49608,Private room,800,1,3,2020-03-21,0.08,4,180,0,1,6.959659488348922,1012,5,2,New Visitors
41225975,【温馨两居带阳台】LPN/水门夜市/四面佛/娜娜商圈/康民医院/曼谷中心城区/中文接待/试管合作,166559468,Joy,Ratchathewi,13.75715,100.52743,Entire home/apt,2456,30,1,2020-02-11,0.03,13,66,0,4,3.7214750694298213,1051,5,1,Recent Visitors
41226748,长租一月以上特惠《曼谷民宿》辉煌新商业区网红拉差达火车夜市亚洲公寓设计大奖整套一室一厅大户型代购街,304429745,Tian,Huai Khwang,13.7707,100.58226,Entire home/apt,798,30,3,2022-08-31,0.08,3,355,1,1,3.7031345611093447,119,1,2,At Risk
41244830,4 Luxury Bedroom with Full kitchen near Thonglor,219983414,Matta,Khlong Toei,13.7245,100.57562,Private room,16000,2,1,2022-08-04,0.2,7,330,1,5,2.891707442705538,146,1,1,Inactive
41463444,Ok.Home Hostel,326354329,Boonying,Don Mueang,13.92751,100.60166,Private room,444,1,1,2020-02-19,0.03,1,364,0,1,20.640570742045316,1043,5,1,Recent Visitors
41467229,8897@BKK Cozy Loft/Near Asoke/Airline/5min to BTS,42894383,Kuri,Huai Khwang,13.75553,100.56511,Entire home/apt,1632,28,29,2022-11-21,0.81,4,184,24,4,1.2529620289785846,37,1,4,At Risk
41467300,8897@BKK Cozy Loft/Near Asoke/Airline/5min to BTS,299964391,Yao Yao,Ratchathewi,13.7549,100.56337,Entire home/apt,1632,28,8,2022-12-17,0.22,4,183,4,4,1.1117482273577242,11,1,3,At Risk
41474363,Q❸曼谷市中心两房一厅！顶楼360度无边游泳池！BTS+机场快线+步行四面佛、暹罗广场、杰特宁医院,222512870,Yi,Parthum Wan,13.7483,100.54555,Entire home/apt,8000,28,3,2020-03-04,0.08,10,255,0,5,1.5626748116568192,1029,5,2,New Visitors
41245876,Jintana Residence @Ari 11,289023695,Phisit,Phaya Thai,13.77378,100.53418,Private room,678,1,6,2020-03-06,0.17,11,57,0,1,4.1723971964484186,1027,5,3,New Visitors
41248030,30days! Sukhumvit NANA  2suits 4PPL near ARL  MRT,314945555,Nana,Ratchathewi,13.7495,100.55427,Entire home/apt,2527,3,15,2022-12-11,0.42,49,359,10,4,0.7359867242622626,17,1,4,At Risk
41157437,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~9,296659086,Summer,Khlong Toei,13.72735,100.56901,Entire home/apt,1963,2,18,2022-12-10,0.58,22,171,13,4,2.246533191405617,18,1,4,At Risk
41157504,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~5,296659086,Summer,Khlong Toei,13.72748,100.56869,Entire home/apt,1806,2,3,2022-12-17,1.64,22,172,3,4,2.2183170839278783,11,1,2,At Risk
41484615,EntireRoom4thFL/PratunamMKT/Platinum Mall/4guests,326357676,Yanaya,Ratchathewi,13.75377,100.53882,Entire home/apt,1500,2,18,2022-12-11,0.51,1,127,17,3,2.4375442974684502,17,1,4,At Risk
41487945,"Rooftop Infinity Sky Pool ,  City Heart",133849226,Aidan,Ratchathewi,13.74899,100.54479,Entire home/apt,4300,28,14,2022-05-29,0.39,20,176,2,5,1.6593687417408227,213,1,4,At Risk
41488471,"New condo in Thonglor, easy transport. City life !",279032999,Patty,Huai Khwang,13.74499,100.58376,Entire home/apt,1500,3,1,2022-12-12,1.0,2,365,1,3,2.6012580865943273,16,1,1,Inactive
41493097,Near Silom|KingSize Soft Bed&theThai Latex Pillows,67973902,Morphy,Sathon,13.7103,100.52087,Entire home/apt,1134,30,6,2020-03-14,0.17,3,66,0,2,5.729322147731994,1019,5,3,New Visitors
41248984,30days! Sukhumvit NANA spacious 2BR 4PPL near BTS,314945555,Nana,Ratchathewi,13.75078,100.55441,Entire home/apt,2527,3,15,2022-12-10,0.41,49,361,4,4,0.818052349040784,18,1,4,At Risk
41254135,I-HOUSE LAGUNA GARDEN RCA Huai Khwang 1bedroom,323899444,Teptan,Huai Khwang,13.74937,100.57813,Entire home/apt,900,1,7,2020-03-14,0.19,1,319,0,2,2.0370190319288883,1019,5,3,New Visitors
41259369,Serene Suite Sathorn Room 1 : Sleep in your home,323956501,สิรีธร,Yan na wa,13.71634,100.55338,Private room,900,1,3,2022-09-16,0.09,2,146,1,2,3.299014790223946,103,1,2,At Risk
41505808,Executive Room - #5B (Private room + bathroom),180473956,Abe,Khlong Toei,13.72222,100.58063,Private room,793,3,7,2022-11-22,0.2,8,344,2,1,3.4287428003664644,36,1,3,At Risk
41506544,Executive Room - #5B (Private bathroom),221268282,Levi,Khlong Toei,13.7225,100.57936,Private room,793,3,11,2022-12-17,0.31,5,355,4,1,3.3158693352381783,11,1,3,At Risk
41511482,Cozy 1 Bedroom Apartment Close by Ratchada,106663677,Julawalai,Huai Khwang,13.78412,100.58166,Private room,900,3,1,2020-04-03,0.03,1,180,0,2,4.886874331191757,999,5,1,Recent Visitors
41513230,Condominium  IDEO Sukhumvit 93 Room# 24 49 Fl. 24,308846103,Krisda,Phra Khanong,13.69911,100.6041,Private room,1000,30,1,2020-02-24,0.03,1,48,0,2,7.028524161540237,1038,5,1,Recent Visitors
41514018,C04大都会C218/38 · 近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71256,100.57974,Entire home/apt,995,3,2,2022-12-09,0.06,26,354,1,2,4.240263554483645,19,1,1,Inactive
41673332,Lovely House in charming Huai Khwang district,328915893,Robin,Huai Khwang,13.77519,100.58209,Entire home/apt,1769,3,19,2022-11-23,0.53,1,311,9,4,4.079169207858682,35,1,4,At Risk
41515086,New!Near The Grand Palace/ASOK Station/4PPL,314945555,Nana,Khlong Toei,13.7354,100.55701,Entire home/apt,3429,1,25,2022-12-16,0.7,49,357,16,5,1.1559663736814456,12,1,4,At Risk
41515133,C05大都会 C219/39 · 近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71095,100.58124,Entire home/apt,995,3,1,2020-02-14,0.03,26,354,0,2,4.476537051757749,1048,5,1,Recent Visitors
41517962,Life62condo，BTSbangchak200m，25m²无边泳池pool+free wifi,172820753,AliceGuo郭美,Phra Khanong,13.69426,100.60457,Entire home/apt,880,30,14,2022-12-23,0.4,17,131,6,2,7.462457238089663,5,1,4,At Risk
41518617,【HY3】Luxury 1BR/Near BTS train/ Nana/Terminal21,180665650,Karl,Vadhana,13.7429,100.55619,Entire home/apt,2500,3,19,2022-12-05,0.53,4,81,8,4,0.4780561606145682,23,1,4,At Risk
41523555,Quite Oasis with private rooftop,67922528,Sebastien,Khlong Toei,13.70822,100.59287,Entire home/apt,2533,28,2,2020-01-31,0.06,1,255,0,4,5.466270559137923,1062,5,1,Recent Visitors
41525352,Near Tesco Lotus&Night Market+Can Cook+Fast Wifi,158654054,Erica,Khlong Toei,13.70544,100.5919,Entire home/apt,750,30,6,2022-10-22,0.26,27,357,1,1,5.636587069800303,67,1,3,At Risk
41536984,安静舒适宜人+fancy cozy room with comfortable&soft bed,145673155,Cora,Khlong Toei,13.70926,100.58368,Entire home/apt,995,3,4,2022-12-10,0.69,26,354,4,2,4.775219010726122,18,1,2,At Risk
41695935,Comfortable Stay near Chinatown Sukhumvit Bangkok,302460823,Tawaree,Bang Rak,13.73039,100.51598,Private room,650,1,2,2020-02-10,0.06,10,364,0,1,5.017093477069459,1052,5,1,Recent Visitors
41700767,Serene Suite Sathorn Room 2 : Sleep in your home,323956501,สิรีธร,Yan na wa,13.71724,100.55237,Private room,900,1,1,2022-11-20,0.77,2,146,1,2,3.22681801168869,38,1,1,Inactive
41725530,"Siam Plaengna-Napee1 Room, Chatuchak",311909791,Siamplaengna,Chatu Chak,13.80775,100.56306,Private room,950,2,66,2022-12-13,1.86,13,328,62,2,6.895740545722458,15,1,5,At Risk
41725787,Comfy Condo for Digital Nomad | Thong Lo | Bangkok,126601726,Patsiri,Huai Khwang,13.74538,100.58472,Entire home/apt,814,30,4,2022-04-30,0.11,15,276,1,1,2.7044866527268865,242,1,2,At Risk
41261196,Newly Renovated Townhouse - Nana area - Sukhumvit,323984236,Nick,Khlong Toei,13.7374,100.55297,Private room,630,1,17,2022-12-24,0.47,2,310,15,1,1.1561873435228534,4,1,4,At Risk
41270506,"Siam Plaengna-Naprang2 room, Chatuchak",311909791,Siamplaengna,Chatu Chak,13.7981,100.56529,Private room,1100,2,14,2022-12-24,0.39,13,351,9,2,5.849750166139917,4,1,4,At Risk
41273075,"116 Sukhumvit22, BTS&MRT Phrompong/Asok, NETFLIX,4",313516769,Fon,Khlong Toei,13.72483,100.56409,Entire home/apt,1200,1,18,2022-12-12,0.51,4,151,9,3,2.3362387631234407,16,1,4,At Risk
41729387,"Canal Touched Family Room Terrace, MRT,Boat,Market",6308634,Nanthwan,Phasi Charoen,13.71313,100.43825,Entire home/apt,1140,1,6,2022-11-30,0.18,12,150,4,2,13.617086864912972,28,1,3,At Risk
41545041,5 mins to MRT Sutthisan/ Ratchada/ Rama 9 area,296460330,RoomQuest,Huai Khwang,13.793008,100.575203,Private room,861,1,2,2021-08-18,0.06,12,271,0,2,5.515704084046909,497,1,1,Inactive
41729772,Work-From-Home Comfy Condo | Thong Lo | Bangkok,126601726,Patsiri,Huai Khwang,13.74499,100.58429,Entire home/apt,750,14,7,2022-10-14,0.52,15,273,6,1,2.6585649792109107,75,1,3,At Risk
41545375,The central bangkok river view room Sathorn road,327274394,Theuam,Sathon,13.71159,100.51508,Entire home/apt,1900,1,1,2020-01-18,0.03,1,180,0,4,6.114558533934215,1075,5,1,Recent Visitors
41730286,Comfy Condo w/ Pool.Gym.Sauna | Thong Lo | Bangkok,126601726,Patsiri,Huai Khwang,13.74397,100.58641,Entire home/apt,800,10,1,2022-07-21,0.19,15,324,1,1,2.8922470471432717,160,1,1,Inactive
41551649,Stunning view apartment near BTS Nana & Asoke,51715335,Live&Stay,Vadhana,13.7433,100.55429,Entire home/apt,2919,1,9,2022-12-03,0.25,11,136,8,5,0.6354631327098966,25,1,3,At Risk
41551899,"Life62condo,bTS bangchak200m，30㎡一房一厅，无边泳池+免费wifi",172820753,AliceGuo郭美,Phra Khanong,13.69528,100.60469,Entire home/apt,920,30,5,2022-09-17,0.15,17,117,4,2,7.385615554279661,102,1,2,At Risk
41554971,High Floor Luxury apartment @ BTS Nana And Asoke,51715335,Live&Stay,Vadhana,13.74588,100.55689,Entire home/apt,3018,1,1,2020-02-29,0.03,11,163,0,5,0.3081709902865052,1033,5,1,Recent Visitors
41555332,Superb Apartment @ BTS Nana & Asoke,51715335,Live&Stay,Vadhana,13.74394,100.55588,Entire home/apt,2671,1,8,2022-12-14,0.23,11,150,7,5,0.44949508980515973,14,1,3,At Risk
41555710,四面佛Nana酒吧街豪华双卧2Bedroom,327365883,Jane,Ratchathewi,13.75099,100.55573,Entire home/apt,4898,10,7,2020-03-13,0.2,5,0,0,5,0.7439424312307704,1020,5,3,New Visitors
41564203,2minutes walk BTS Ratchathewi. Siam/MBK/Pratunam,40262107,Patty,Ratchathewi,13.7529,100.53109,Entire home/apt,1521,1,24,2022-12-13,0.67,39,360,17,3,3.201880196311158,15,1,4,At Risk
41567771,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~8,296659086,Summer,Khlong Toei,13.72487,100.56597,Entire home/apt,1832,2,2,2022-12-03,1.07,22,85,2,4,2.381512539537264,25,1,1,Inactive
41578289,One best place to stay next to shopping center,161093551,Jeff,Phra Khanong,13.70096,100.60212,Private room,866,30,1,2020-07-31,0.03,3,80,0,2,6.73275830118794,880,5,1,Recent Visitors
41273106,Silver Thonglor Vive Room in Thonglor area,324142230,Silver Thonglor,Vadhana,13.74049,100.58397,Entire home/apt,950,30,2,2022-08-07,0.24,5,54,2,2,2.681473738621618,143,1,1,Inactive
41276461,"3 Rooms in Boardgame cafe, easy access to stations",64277470,Reito,Chatu Chak,13.7971,100.56238,Private room,400,1,1,2022-12-12,1.0,1,365,1,1,5.715228007533441,16,1,1,Inactive
41282541,降!月租78折 超高层百万夜景 2大床 无边泳池 凌晨可住 CBD火车夜市 夜店RCA ENG Ok,259670420,Mored,Huai Khwang,13.75417,100.57564,Entire home/apt,1080,14,1,2020-02-03,0.03,4,0,0,2,1.971036149788934,1059,5,1,Recent Visitors
41294606,5 mins to MRT Sutthisan/ Ratchada/ 火车夜市,296460330,RoomQuest,Huai Khwang,13.79316,100.57534,Private room,900,1,2,2020-08-11,0.06,12,330,0,2,5.5362330360278635,869,5,1,Recent Visitors
